,ADANIENT_Volume,ADANIENT_Close,ADANIPORTS_Volume,ADANIPORTS_Close,APOLLOHOSP_Volume,APOLLOHOSP_Close,ASIANPAINT_Volume,ASIANPAINT_Close,AXISBANK_Volume,AXISBANK_Close,BAJFINANCE_Volume,BAJFINANCE_Close,BAJAJFINSV_Volume,BAJAJFINSV_Close,BHARTIARTL_Volume,BHARTIARTL_Close,BPCL_Volume,BPCL_Close,BRITANNIA_Volume,BRITANNIA_Close,CIPLA_Volume,CIPLA_Close,COALINDIA_Volume,COALINDIA_Close,DIVISLAB_Volume,DIVISLAB_Close,DRREDDY_Volume,DRREDDY_Close,EICHERMOT_Volume,EICHERMOT_Close,GRASIM_Volume,GRASIM_Close,HCLTECH_Volume,HCLTECH_Close,HDFC_Volume,HDFC_Close,HDFCBANK_Volume,HDFCBANK_Close,HDFCLIFE_Volume,HDFCLIFE_Close,HEROMOTOCO_Volume,HEROMOTOCO_Close,HINDALCO_Volume,HINDALCO_Close,HINDUNILVR_Volume,HINDUNILVR_Close,ICICIBANK_Volume,ICICIBANK_Close,INDUSINDBK_Volume,INDUSINDBK_Close,INFY_Volume,INFY_Close,ITC_Volume,ITC_Close,JSWSTEEL_Volume,JSWSTEEL_Close,KOTAKBANK_Volume,KOTAKBANK_Close,LT_Volume,LT_Close,MARUTI_Volume,MARUTI_Close,NESTLEIND_Volume,NESTLEIND_Close,NTPC_Volume,NTPC_Close,ONGC_Volume,ONGC_Close,POWERGRID_Volume,POWERGRID_Close,RELIANCE_Volume,RELIANCE_Close,SBIN_Volume,SBIN_Close,SBILIFE_Volume,SBILIFE_Close,SUNPHARMA_Volume,SUNPHARMA_Close,TATAMOTORS_Volume,TATAMOTORS_Close,TATASTEEL_Volume,TATASTEEL_Close,TCS_Volume,TCS_Close,TECHM_Volume,TECHM_Close,TITAN_Volume,TITAN_Close,ULTRACEMCO_Volume,ULTRACEMCO_Close,WIPRO_Volume,WIPRO_Close,BAJAJ_AUTO_Volume,BAJAJ_AUTO_Close,MM_Volume,MM_Close,NIFTY_50_Volume,NIFTY_50_Close,Label
0,1984648.0,225.3,671193.0,127.35,485175.0,834.15,44020.0,3951.05,1981883.0,1226.25,18921.0,1358.85,89505.0,841.65,11860203.0,301.4,475981.0,329.05,258462.0,477.05,1503725.0,379.55,2884881.0,351.15,218334.0,1171.7,430225.0,1756.9,16057.0,2404.85,90014.0,3179.65,991296.0,607.75,1855307.0,774.85,3025706.0,642.25,168836552.0,344.6,375598.0,1815.65,7866646.0,108.9,1544605.0,521.0,2380460.0,1027.3,638316.0,377.9,1711638.0,2343.35,5472290.0,274.65,609338.0,731.1,250348.0,622.85,1231932.0,1578.35,376344.0,1438.1,10664.0,4724.65,1346336.0,166.4,4009466.0,257.9,4473446.0,119.1,3281968.0,775.15,1834814.0,2108.45,35367877.0,707.55,716569.0,679.0,7322124.0,265.0,3120228.0,370.1,799445.0,1286.8,277278.0,910.9,1433790.0,295.5,239750.0,1914.4,576259.0,359.1,229442.0,1813.55,790349.0,894.45,121900570.0,5574.05,1
1,939389.0,225.5,642800.0,127.95,291926.0,817.9,68405.0,3876.75,1287162.0,1214.3,6656.0,1346.6,46134.0,838.75,8406635.0,309.5,623388.0,328.05,23297.0,475.65,1102346.0,382.7,2124504.0,351.2,135522.0,1165.75,283544.0,1738.0,11784.0,2336.5,41311.0,3170.45,722168.0,615.85,1322370.0,764.85,1446987.0,646.75,14650240.0,355.35,168603.0,1842.5,5021639.0,107.55,1503306.0,516.65,1780725.0,1021.15,421504.0,373.35,504516.0,2358.55,5485112.0,281.7,535701.0,725.0,162506.0,622.85,1130531.0,1558.45,1688460.0,1494.25,52134.0,4599.2,1429560.0,168.35,2506576.0,254.05,2633977.0,120.05,4737114.0,774.3,1830099.0,2093.9,3613280.0,703.65,559068.0,680.45,6616959.0,264.1,3631038.0,363.5,838143.0,1262.35,601239.0,883.25,1273190.0,289.8,164842.0,1905.65,625297.0,358.15,261767.0,1850.55,1298564.0,908.8,106988015.0,5571.4,1
2,1293334.0,222.2,787747.0,123.2,405046.0,855.8,51481.0,3849.95,2456772.0,1218.95,8874.0,1345.25,66317.0,829.0,7594597.0,309.0,339344.0,326.4,121921.0,481.85,716283.0,379.85,2029773.0,354.05,111304.0,1162.05,226569.0,1738.45,142221.0,2355.2,92419.0,3161.4,670579.0,613.65,2979232.0,782.05,2338347.0,653.85,43078194.0,385.3,193804.0,1821.75,5767873.0,105.6,1387806.0,520.2,1630505.0,1024.1,1723286.0,368.7,680038.0,2324.75,4478960.0,280.55,916004.0,709.75,465656.0,621.7,690877.0,1549.4,1032949.0,1499.3,40332.0,4609.4,1435319.0,168.35,2075877.0,251.95,3277160.0,122.1,2156459.0,765.35,1889721.0,2066.5,2680742.0,694.55,466313.0,683.1,6864096.0,266.1,3219581.0,360.55,628020.0,1272.8,319928.0,884.2,968520.0,290.0,392978.0,1900.55,666353.0,361.75,199417.0,1827.7,2540040.0,938.5,107481297.0,5571.55,1
3,793017.0,225.1,360974.0,123.05,268581.0,839.1,96105.0,3919.9,1140440.0,1236.35,18611.0,1336.9,41256.0,824.65,4747297.0,307.4,572942.0,328.65,12315.0,475.35,3367381.0,389.4,1601145.0,354.8,149569.0,1174.2,171498.0,1736.1,6511.0,2372.8,40585.0,3179.3,1190023.0,617.5,2495430.0,778.75,3232446.0,663.7,15227642.0,395.2,177224.0,1807.3,3634167.0,107.0,1414178.0,524.6,1781950.0,1044.45,752380.0,368.05,873726.0,2349.85,5518418.0,286.1,866045.0,703.15,361849.0,629.3,1043526.0,1565.65,421427.0,1492.5,27333.0,4627.4,1185167.0,162.0,1534089.0,252.65,4528470.0,120.1,1968764.0,771.2,2301542.0,2061.0,1416485.0,696.75,1195205.0,700.45,5284700.0,265.5,2352074.0,364.75,470872.0,1282.2,374216.0,904.65,1421208.0,297.3,181052.0,1932.4,663865.0,366.8,218833.0,1819.35,1602032.0,944.05,105148728.0,5614.8,1
4,689746.0,223.85,251196.0,122.8,181670.0,849.65,68610.0,3968.05,1652923.0,1257.05,16870.0,1327.25,167127.0,853.75,5261752.0,307.8,573513.0,325.95,202160.0,478.05,2337369.0,387.25,803077.0,355.8,159340.0,1176.0,84159.0,1730.15,10240.0,2372.05,27860.0,3241.95,879827.0,627.3,1592981.0,775.15,2110241.0,669.1,12300150.0,374.85,149377.0,1803.3,4007695.0,108.3,1068387.0,524.35,2882754.0,1032.6,305533.0,373.1,728414.0,2382.6,4088348.0,289.0,648515.0,716.55,264917.0,627.95,988163.0,1590.75,427099.0,1493.45,24653.0,4620.1,2076277.0,163.9,1863447.0,251.1,1837131.0,119.1,2397131.0,765.85,1818093.0,2098.45,951473.0,698.65,531383.0,699.2,7511823.0,258.75,2956361.0,365.95,305812.0,1276.45,285231.0,910.1,1357997.0,294.0,187404.0,1899.45,714417.0,370.8,140437.0,1815.45,1230032.0,955.35,94058612.0,5627.75,1
5,817718.0,226.1,182011.0,123.35,62552.0,848.55,75803.0,4054.1,976085.0,1256.75,10424.0,1364.9,152656.0,861.6,3644296.0,305.45,781239.0,321.45,56430.0,483.8,974479.0,381.7,999152.0,358.05,226813.0,1171.7,122103.0,1743.0,18235.0,2427.0,30619.0,3181.2,1746342.0,636.45,1221900.0,779.35,1312428.0,669.75,9463228.0,370.7,211298.0,1825.25,2959664.0,107.9,1034970.0,530.2,2249583.0,1025.1,974122.0,374.1,434717.0,2377.55,2534456.0,286.6,535430.0,718.65,207885.0,624.35,597710.0,1587.35,223808.0,1493.3,22522.0,4619.55,4657786.0,159.4,1380055.0,251.2,1580486.0,119.75,1707395.0,773.75,1375725.0,2089.5,555002.0,700.0,735145.0,705.3,8493777.0,260.5,2231589.0,364.85,374838.0,1288.6,196069.0,903.65,689292.0,296.3,179933.0,1896.05,715712.0,366.85,132507.0,1817.9,630591.0,954.05,85082220.0,5626.6,1
6,723854.0,228.6,292680.0,125.35,57447.0,851.65,49724.0,4083.4,1352128.0,1265.8,17633.0,1362.75,107815.0,878.65,3862420.0,310.25,956935.0,315.45,33038.0,488.75,764393.0,381.6,1152147.0,360.45,429285.0,1177.4,272558.0,1759.75,48100.0,2582.6,51741.0,3200.15,1434157.0,639.95,1037197.0,775.65,1370384.0,661.9,3832223.0,380.35,174160.0,1832.45,4734768.0,109.8,1089441.0,537.4,2019763.0,1018.3,760821.0,384.35,473507.0,2417.4,1428684.0,287.1,373830.0,721.7,178057.0,627.35,760383.0,1610.65,381166.0,1491.85,17469.0,4599.75,1288377.0,159.45,1889984.0,250.0,1651006.0,120.4,1038412.0,773.65,1353914.0,2091.9,1077409.0,689.9,312488.0,696.8,7629670.0,263.2,2884771.0,371.85,228167.0,1293.7,196619.0,907.9,1612543.0,298.8,228061.0,1868.6,1394205.0,375.45,385811.0,1821.1,2063644.0,922.05,79291426.0,5635.9,1
7,802564.0,232.4,1987923.0,129.75,574692.0,876.6,51062.0,4123.9,1637883.0,1290.05,20921.0,1368.2,73531.0,872.7,11696973.0,326.7,1563281.0,328.35,27546.0,484.2,2350611.0,390.8,1148482.0,363.3,361213.0,1177.15,167359.0,1787.55,28119.0,2612.6,47057.0,3209.05,1079879.0,642.9,4109275.0,799.2,4125668.0,680.5,2409447.0,382.2,226936.0,1840.3,6361487.0,112.5,1737783.0,541.65,5618538.0,1034.1,1732436.0,394.1,714663.0,2470.65,6230479.0,294.25,571344.0,736.7,630002.0,635.05,742817.0,1623.4,531466.0,1497.65,12251.0,4620.4,2296466.0,158.55,4387048.0,249.75,3996868.0,118.55,2470660.0,786.8,1564784.0,2115.15,439314.0,687.7,550338.0,699.95,8474246.0,266.65,3178454.0,375.95,669080.0,1295.2,471210.0,894.1,1384079.0,303.25,231781.0,1878.65,1851454.0,378.95,240430.0,1862.45,1591855.0,928.35,134407735.0,5727.45,1
8,1024936.0,230.75,1359991.0,125.45,10300692.0,805.65,218693.0,4319.8,2647233.0,1310.2,222144.0,1361.95,52225.0,866.15,9879281.0,330.35,855115.0,336.6,87583.0,493.2,5320498.0,404.55,2727957.0,369.9,911556.0,1180.7,712928.0,1808.55,82502.0,2704.8,114931.0,3307.5,1802394.0,638.8,5698869.0,821.8,6299863.0,699.85,1657909.0,377.8,1256502.0,1816.0,5365552.0,113.1,2396376.0,548.15,9172172.0,1081.75,2540800.0,416.95,1295637.0,2445.25,10348828.0,298.0,1232330.0,729.95,868651.0,651.25,1967505.0,1662.9,639078.0,1489.1,38059.0,4747.65,4709045.0,160.6,5974061.0,253.8,8765880.0,117.9,4483489.0,798.3,2099117.0,2131.85,1344510.0,689.7,976024.0,709.95,20010181.0,278.45,3962293.0,376.8,1735289.0,1298.1,593562.0,880.7,2048841.0,307.3,419354.0,1914.8,2879682.0,386.35,918439.0,1950.4,2394531.0,933.9,207295475.0,5825.0,1
9,1541395.0,239.75,1251861.0,130.15,823629.0,819.0,251070.0,4330.35,1793912.0,1319.9,20439.0,1377.15,97787.0,882.2,9948239.0,337.0,909603.0,347.5,129411.0,498.2,2875574.0,414.65,1913806.0,366.55,3530961.0,1184.9,755311.0,1819.4,83594.0,2738.25,71398.0,3360.4,10377781.0,656.5,12378473.0,843.5,3909823.0,703.95,2536960.0,371.5,429455.0,1826.65,6819426.0,116.6,2283393.0,538.1,4178080.0,1099.85,3364241.0,416.75,881339.0,2436.85,5711107.0,298.5,641402.0,742.85,2029340.0,670.45,1307950.0,1667.9,432369.0,1473.85,46425.0,4767.4,2385862.0,162.4,4403043.0,264.95,5617176.0,117.9,4170481.0,793.7,2159068.0,2170.3,971834.0,670.1,796652.0,709.85,70995059.0,273.45,4819776.0,386.2,1789647.0,1314.0,693893.0,880.1,1622986.0,311.7,2041947.0,1941.4,1954671.0,393.25,364596.0,1930.9,1483203.0,947.0,257047977.0,5879.85,1
10,3592667.0,259.15,1160794.0,132.25,239907.0,815.6,63160.0,4346.65,1363466.0,1321.6,77757.0,1369.8,119073.0,900.75,3917151.0,331.15,826863.0,343.9,35867.0,494.0,1311415.0,413.55,2009230.0,366.15,216345.0,1170.9,340609.0,1831.0,20448.0,2808.6,50355.0,3322.6,996772.0,647.85,2597663.0,836.2,2909085.0,686.95,1904781.0,372.75,347041.0,1821.2,5303787.0,117.8,1541307.0,536.5,3252244.0,1102.3,809819.0,422.1,650373.0,2439.15,3659035.0,296.15,613779.0,752.55,469368.0,666.15,853100.0,1667.35,710972.0,1489.9,17270.0,4687.85,1610267.0,160.45,2238141.0,262.15,3257855.0,118.95,2359017.0,804.0,1862853.0,2204.05,664335.0,673.05,508931.0,705.05,9636654.0,272.1,3458038.0,390.7,659756.0,1316.8,456610.0,891.9,1115935.0,306.0,173745.0,1999.75,1192332.0,394.6,241500.0,1926.95,1253871.0,957.65,113423350.0,5870.95,1
11,3256649.0,254.4,3545718.0,134.4,249529.0,805.45,83225.0,4352.0,926857.0,1322.1,9477.0,1364.75,92640.0,892.4,4535611.0,332.45,795474.0,349.7,42772.0,488.9,1667172.0,411.35,2002423.0,364.45,173347.0,1171.7,218383.0,1831.75,112546.0,2861.85,63111.0,3278.85,819718.0,648.2,1648688.0,841.55,2169872.0,685.15,1323453.0,362.8,309399.0,1810.25,2300780.0,117.1,710732.0,533.7,2926513.0,1119.35,681247.0,417.7,563786.0,2437.45,3084313.0,295.15,707933.0,755.15,589945.0,671.05,845366.0,1658.9,326134.0,1480.55,14084.0,4781.1,4038882.0,158.6,4306092.0,265.25,4773842.0,120.45,3492574.0,824.7,2233907.0,2239.55,415712.0,668.4,455740.0,703.8,6715392.0,271.55,2417125.0,390.15,797560.0,1299.45,221586.0,889.05,796657.0,305.5,121777.0,1980.75,1058222.0,388.1,216178.0,1957.25,700846.0,938.7,131020191.0,5889.25,0
12,2082176.0,249.25,1003342.0,133.7,266275.0,805.55,148109.0,4377.85,1248038.0,1334.7,8168.0,1363.85,45960.0,893.6,3956172.0,330.4,664044.0,358.7,19450.0,488.4,1245858.0,414.55,957128.0,361.7,100617.0,1167.05,468116.0,1832.5,17802.0,2768.45,62923.0,3293.35,943814.0,639.0,2469806.0,837.95,2304965.0,692.6,1806017.0,362.35,352250.0,1821.5,7360658.0,121.15,1159578.0,531.75,2146224.0,1119.8,662020.0,420.35,1749378.0,2382.5,5943262.0,297.9,1143597.0,773.05,580587.0,663.3,1074920.0,1666.65,368330.0,1477.35,7535.0,4815.45,2103711.0,158.7,1692951.0,267.7,4495403.0,120.15,3089629.0,832.6,2355825.0,2271.8,93358.0,675.1,599429.0,702.55,10577309.0,274.95,3956129.0,398.2,895029.0,1297.9,225002.0,887.85,606206.0,305.8,139546.0,1952.75,1392648.0,380.95,293777.0,1929.2,1029022.0,930.1,139653957.0,5900.5,0
13,4634625.0,261.85,3147331.0,135.05,369789.0,819.65,60784.0,4356.55,1480568.0,1364.1,7984.0,1346.55,136842.0,925.15,5205750.0,324.7,1403735.0,360.6,218962.0,494.45,1409286.0,411.75,4403668.0,362.4,256359.0,1166.2,119580.0,1846.55,54453.0,2777.45,108697.0,3292.05,886764.0,625.45,2112620.0,844.15,2726138.0,694.75,3331373.0,368.35,299602.0,1825.2,5533477.0,122.9,2297890.0,535.25,2892785.0,1135.7,682715.0,426.25,1376491.0,2338.3,5905472.0,301.35,1084041.0,776.65,557842.0,665.3,1405088.0,1674.5,340106.0,1482.55,6236.0,4813.4,2917955.0,161.1,1378382.0,268.7,2187190.0,120.05,2636685.0,843.9,2349905.0,2307.2,292330.0,665.8,1016471.0,703.15,10561758.0,280.85,2605609.0,399.8,1185046.0,1280.7,216167.0,882.35,1218209.0,308.65,147763.0,1980.25,1026705.0,379.85,290221.0,1949.65,1583754.0,928.85,140267080.0,5930.9,0
14,3546926.0,263.25,1424101.0,137.6,145559.0,810.05,41772.0,4312.55,2048738.0,1328.75,21177.0,1333.8,140658.0,938.05,4662395.0,322.45,908272.0,358.2,29583.0,495.75,1278702.0,410.7,3397863.0,362.95,125705.0,1181.55,304100.0,1839.4,9762.0,2690.15,70398.0,3248.25,1285200.0,614.05,1451389.0,837.75,1984158.0,693.1,3350792.0,388.3,836365.0,1826.2,6208971.0,123.8,3273673.0,530.65,2996992.0,1131.7,2106447.0,411.45,1185739.0,2321.15,3417322.0,301.5,563911.0,766.3,362250.0,664.05,1364183.0,1675.45,1272135.0,1509.95,31715.0,4827.5,1964408.0,159.85,1857381.0,267.8,1784403.0,118.7,3014740.0,834.6,2583116.0,2316.2,350373.0,665.85,688875.0,699.9,12808613.0,281.9,3525537.0,394.25,978607.0,1264.15,575874.0,880.35,659828.0,307.15,139448.0,1962.2,844806.0,380.2,190248.0,1940.0,1317299.0,939.2,127607078.0,5907.4,0
15,1404522.0,266.9,612960.0,137.05,87251.0,806.1,36676.0,4315.85,1626730.0,1322.85,22085.0,1315.85,141904.0,939.3,3314145.0,317.9,400979.0,356.7,22947.0,495.35,1913185.0,417.35,894152.0,362.75,83388.0,1181.85,296440.0,1883.75,10677.0,2670.05,122200.0,3201.6,576793.0,621.35,2497031.0,865.8,2081026.0,693.0,2494845.0,389.3,342786.0,1842.25,3364565.0,123.05,1907839.0,534.85,2116323.0,1121.45,2298339.0,417.6,853740.0,2313.55,2708031.0,301.95,439979.0,763.0,411855.0,673.6,532489.0,1664.75,314521.0,1493.4,13085.0,4806.6,2046235.0,156.9,1406717.0,266.45,1504425.0,118.55,1869316.0,828.3,1361469.0,2320.25,583868.0,669.9,816923.0,704.6,9514028.0,279.95,2595402.0,400.3,1514715.0,1237.2,279607.0,874.15,1974791.0,296.3,127419.0,1947.6,1212089.0,382.1,366036.0,1961.05,711227.0,929.3,95975757.0,5908.9,1
16,2475234.0,271.95,790611.0,134.75,151885.0,804.6,46205.0,4300.2,1604285.0,1325.4,26141.0,1310.95,69496.0,923.45,5482955.0,314.2,480248.0,359.65,218619.0,498.95,2524271.0,416.3,934577.0,357.2,137018.0,1163.2,554083.0,1881.2,4711.0,2682.8,61479.0,3209.25,815793.0,614.35,3244995.0,874.95,3375138.0,690.85,1029719.0,380.8,364600.0,1853.25,8284742.0,119.85,6021846.0,544.9,3601205.0,1122.65,961794.0,412.05,1423053.0,2294.05,5700698.0,303.3,786810.0,757.1,747405.0,667.0,1029789.0,1667.65,309880.0,1477.9,14396.0,4827.6,5029780.0,154.2,2543000.0,263.7,2831898.0,117.5,3715258.0,820.05,2055771.0,2308.8,242175.0,666.85,1675239.0,715.6,9015953.0,278.1,3074445.0,396.1,2463457.0,1219.7,420793.0,879.5,1235137.0,295.85,120525.0,1978.9,1205955.0,379.55,936424.0,2006.65,936787.0,929.75,137415161.0,5898.8,1
17,2439694.0,275.45,543139.0,135.65,250053.0,809.9,120409.0,4320.5,1361449.0,1326.35,15889.0,1303.45,101355.0,911.5,6207129.0,311.9,322664.0,353.85,25548.0,494.05,1429028.0,415.25,1333281.0,356.4,757826.0,1174.15,265851.0,1873.65,10318.0,2707.0,107987.0,3152.7,1426777.0,616.3,2872410.0,859.7,1934126.0,693.85,2564559.0,383.8,563429.0,1889.95,4692451.0,118.4,6114128.0,529.75,2989073.0,1113.2,1453902.0,405.05,1919961.0,2297.8,4651978.0,305.95,765309.0,750.2,760203.0,660.3,1187064.0,1647.6,652425.0,1476.0,5263.0,4818.2,3959043.0,153.2,3006971.0,259.65,3534675.0,117.25,2314044.0,832.6,1842319.0,2294.9,396395.0,662.2,911500.0,725.85,7634409.0,276.5,3133701.0,395.45,1243974.0,1225.8,4117334.0,914.1,1441479.0,303.35,183915.0,1944.5,1596796.0,374.8,1214395.0,2056.55,2944617.0,949.5,132665649.0,5888.0,0
18,1856444.0,265.8,680712.0,130.7,188437.0,811.45,63830.0,4309.6,1735029.0,1325.35,35109.0,1290.45,234000.0,936.4,6296998.0,317.8,219569.0,351.45,61422.0,495.95,947387.0,406.9,1239115.0,353.65,200595.0,1133.3,306147.0,1851.95,11435.0,2695.65,80474.0,3136.55,887263.0,621.15,1931122.0,854.3,1570808.0,691.05,747787.0,380.8,475250.0,1878.5,4333607.0,115.8,6190043.0,519.75,2761959.0,1121.25,1622143.0,409.65,1245889.0,2283.55,12277781.0,295.25,650144.0,732.5,687388.0,652.45,964725.0,1626.7,536596.0,1474.15,8540.0,4841.85,3480130.0,150.6,3121851.0,259.65,4346921.0,118.25,2652270.0,834.25,1825411.0,2262.6,1164020.0,655.0,728649.0,718.55,19468012.0,287.9,3060784.0,388.65,1148581.0,1222.55,895200.0,918.35,990277.0,294.25,97830.0,1949.25,1035697.0,373.6,963522.0,2083.65,1083107.0,942.35,136616335.0,5851.5,1
19,1603838.0,269.4,878418.0,135.65,155080.0,812.85,67125.0,4280.8,1165843.0,1352.7,15746.0,1291.6,65306.0,940.75,3633891.0,312.45,769168.0,350.95,36084.0,498.65,1224616.0,403.0,1882922.0,354.1,133099.0,1130.45,266915.0,1830.05,8543.0,2706.7,80610.0,3141.4,815015.0,630.9,1569959.0,852.3,2093473.0,688.75,1261422.0,384.3,247734.0,1863.55,6224167.0,119.95,2918226.0,516.65,2792345.0,1136.05,1244230.0,422.0,1063499.0,2278.8,4475190.0,295.95,534344.0,744.9,331028.0,664.75,967139.0,1639.15,464608.0,1477.25,7409.0,4796.55,5551123.0,152.8,2477183.0,259.5,3429862.0,116.25,2045918.0,839.25,2018184.0,2320.25,1402840.0,662.1,484899.0,718.95,12250874.0,292.1,2634937.0,397.0,1098407.0,1242.9,896938.0,948.2,1963329.0,288.7,119553.0,1992.75,772091.0,375.95,883463.0,2081.4,1197663.0,952.1,115159830.0,5879.6,1
20,2191370.0,280.2,2010480.0,143.25,74148.0,811.55,40778.0,4249.4,1667118.0,1359.05,33961.0,1292.95,65933.0,934.45,7154131.0,300.55,748468.0,344.9,13564.0,497.65,877337.0,409.25,2604658.0,351.8,463324.0,1096.85,268692.0,1844.3,4015.0,2708.55,42262.0,3183.45,1046838.0,632.95,3009410.0,836.85,3057553.0,676.5,1698848.0,381.4,94031.0,1865.55,10267592.0,124.2,1515965.0,522.75,1693617.0,1144.1,1424986.0,425.7,1370205.0,2266.25,3785415.0,293.05,670868.0,766.7,404300.0,661.35,570490.0,1634.4,879034.0,1499.65,14830.0,4789.1,2987875.0,154.5,3319614.0,257.8,2199926.0,116.35,1656401.0,834.15,1896776.0,2344.3,859011.0,647.05,1023831.0,721.05,8295975.0,294.05,3119320.0,399.05,2241449.0,1205.5,1043536.0,952.7,2526956.0,283.45,94070.0,1979.2,1145735.0,370.2,502058.0,2107.3,1467945.0,960.25,109547002.0,5857.9,1
21,2524383.0,282.65,1908629.0,142.65,400260.0,812.95,60660.0,4295.5,1771672.0,1353.95,28906.0,1286.75,46442.0,924.8,6648870.0,313.4,548368.0,350.25,23085.0,493.85,1254873.0,412.3,3208233.0,352.15,231993.0,1096.9,474428.0,1839.0,2808.0,2694.7,59073.0,3230.5,527724.0,632.75,3292218.0,846.85,3343768.0,675.95,1399027.0,377.45,138953.0,1884.55,13664347.0,127.45,1239848.0,524.75,2741098.0,1148.95,677877.0,429.6,1036500.0,2271.0,4238187.0,293.1,2514623.0,804.95,414368.0,663.75,1279982.0,1656.95,579109.0,1475.35,63282.0,4796.15,3124028.0,155.45,3323213.0,256.25,2561375.0,117.1,1827793.0,831.4,4103617.0,2372.7,574130.0,642.75,1524043.0,736.95,14461367.0,298.35,8339285.0,414.3,2344241.0,1210.65,294782.0,946.55,1881852.0,287.4,129606.0,2013.3,1219440.0,375.85,574734.0,2095.55,1392892.0,967.2,148907334.0,5896.8,1
22,3957613.0,291.7,1845672.0,145.25,323906.0,814.4,80640.0,4429.85,1684486.0,1334.9,807429.0,1300.15,282226.0,920.6,4695641.0,316.05,1119033.0,357.65,76276.0,497.65,1840280.0,419.85,2694436.0,357.15,192471.0,1107.85,453962.0,1852.75,4947.0,2716.95,38230.0,3233.45,1041898.0,641.45,3738495.0,830.75,4122253.0,688.0,1641589.0,374.9,284915.0,1916.3,9930246.0,129.65,3281937.0,522.95,1761928.0,1138.75,560130.0,433.75,1248987.0,2296.15,10130678.0,290.1,1290323.0,807.55,627889.0,667.75,1268140.0,1633.5,960012.0,1509.75,43974.0,4912.65,2646883.0,154.75,5255450.0,264.65,3451648.0,116.2,1993015.0,839.5,2127839.0,2372.3,672547.0,642.25,975820.0,764.8,11633303.0,307.75,8834738.0,424.1,3321030.0,1232.65,559272.0,944.45,1339342.0,290.0,196911.0,2016.95,935909.0,386.15,611721.0,2143.05,835806.0,968.0,149439204.0,5929.6,0
23,8325549.0,271.0,2098610.0,140.0,69183.0,806.35,82327.0,4444.2,1460182.0,1318.6,142792.0,1299.75,51299.0,915.8,3050305.0,316.9,750886.0,349.9,11842.0,495.65,2775721.0,424.85,2359658.0,356.5,150761.0,1119.15,288922.0,1845.8,5208.0,2723.4,53030.0,3228.25,430423.0,639.5,1749456.0,831.0,2565187.0,683.4,2251770.0,375.15,266365.0,1910.5,16367373.0,132.7,2607533.0,532.7,2327908.0,1139.65,1284392.0,432.7,1055216.0,2299.6,7645246.0,287.1,1462019.0,824.05,363230.0,662.05,1813848.0,1617.5,626581.0,1520.15,12695.0,4886.15,2292045.0,154.05,3175049.0,265.1,1193513.0,115.8,2189272.0,837.85,1831437.0,2381.25,483071.0,656.75,846759.0,747.0,8080630.0,304.9,7697469.0,431.6,1157015.0,1252.05,1202384.0,926.15,1169688.0,285.9,129878.0,2012.5,1187991.0,382.05,459439.0,2112.8,678579.0,953.15,123911218.0,5916.4,1
24,9211522.0,272.95,1487914.0,135.65,99044.0,795.65,45166.0,4356.2,1682499.0,1321.25,1190341.0,1273.3,123611.0,902.5,3412985.0,307.35,571741.0,343.8,22358.0,490.45,1318439.0,419.75,2572795.0,352.6,289606.0,1075.5,246281.0,1821.0,5085.0,2687.7,79967.0,3211.05,448775.0,629.95,2003774.0,830.2,2771561.0,676.0,1448962.0,376.05,222541.0,1900.3,12702910.0,129.3,1643260.0,527.15,2180208.0,1123.9,1382400.0,427.2,865502.0,2296.85,23694547.0,287.05,1302581.0,804.9,383017.0,649.55,1306398.0,1590.1,505267.0,1504.9,37648.0,4900.5,1926522.0,153.15,4734785.0,261.15,1717567.0,114.7,2149301.0,825.25,1568594.0,2334.45,763293.0,642.35,703753.0,729.45,5434419.0,299.4,5817399.0,430.7,1228984.0,1258.7,404458.0,906.4,2473869.0,280.0,522262.0,1988.6,818384.0,379.45,415560.0,2089.15,622306.0,937.55,141152911.0,5847.7,1
25,3295453.0,274.65,625551.0,135.35,105282.0,799.45,36427.0,4361.0,910504.0,1342.65,26769.0,1313.5,34196.0,888.65,1965570.0,308.6,587881.0,346.95,11302.0,492.2,972238.0,418.75,445971.0,354.35,171946.0,1065.65,220785.0,1822.35,4610.0,2683.4,123287.0,3171.8,300110.0,636.45,1132801.0,828.7,1370563.0,676.1,775946.0,374.55,144160.0,1886.35,8002786.0,129.1,974860.0,531.7,1398406.0,1121.5,3446375.0,424.9,540499.0,2322.3,4884793.0,287.05,642186.0,808.95,320579.0,646.65,1058652.0,1585.3,338405.0,1478.9,4266.0,4828.5,800250.0,154.3,1498471.0,256.15,1212803.0,114.4,1303847.0,820.7,1054975.0,2331.3,843603.0,631.6,600444.0,740.85,9826168.0,306.95,4990706.0,428.6,627409.0,1266.2,270783.0,903.65,1159498.0,281.0,100104.0,1956.55,572444.0,385.95,313469.0,2106.35,626621.0,937.65,85336999.0,5855.75,1
